"apmax","r","b","numNA","intercept","slope","intercept_pvalue","slope_pvalue","R2"
0.143811183678918,0.526800887985155,0.00367320831050165,1,0.207023218606102,0.96059345837258,0.053452961234193,0.158573334447979,0.797721788248036
0.158030166791286,0.63103810842149,0.00579505226109177,0,0.0661575616139653,0.96916955513909,0.553757872068131,0.289132924913783,0.78676791831495
0.140481560258195,0.575722939008847,0.00581847104826011,1,0.0863269473423367,0.958565668554119,0.445774717590491,0.161530156104791,0.777876352975249
0.133132249279879,0.487596649769694,0.00494675665977411,2,0.154081185925946,0.957168444032569,0.164980334373933,0.140892600666768,0.783944540458558
0.162476518261246,0.477723411330953,0.00722608678392135,0,0.106520785321733,0.961492459348802,0.337505337595349,0.182923267207076,0.786257263894802
0.144209532870445,0.486296079447493,0.00436734304763377,1,0.19551007400092,0.958803181610603,0.0698345688845773,0.143076270336848,0.79506046593748
0.161950173776131,0.619573360076174,0.00314258959144354,0,0.195886132925283,0.972056055281917,0.0641437250099791,0.309103110817798,0.806166749808358
0.131402644293848,0.575848753284663,0.00430570639669895,2,0.133790989539814,0.961048525603753,0.228140506170738,0.180213586294321,0.78546188741518
0.132821377099026,0.505674859136343,0.00417249042307958,3,0.176508525300311,0.959116763618616,0.109250059058723,0.15775520454761,0.786861342787987
0.149397492874414,0.556899427389726,0.0044693311129231,0,0.147611795574616,0.96665586272407,0.173434571591735,0.237039303145917,0.796180983902475
0.146317769074813,0.484844101686031,0.00455957026570104,1,0.19160652749766,0.958534361048542,0.0761239924108423,0.141243912515268,0.794351244948392
0.137761676718947,0.506890078959987,0.00310846057953313,2,0.234180144218338,0.960572206523427,0.0288387666754522,0.159301255517396,0.797514645225345
0.146636398555711,0.586246812576428,0.00318854732904583,0,0.187391953450651,0.970303949090421,0.0782335536773693,0.282620075016999,0.80375894415382
0.168342041654978,0.455789468064904,0.00495776132098399,1,0.199263102181791,0.964626326614961,0.0610440222143997,0.200405149471263,0.80268599389514
0.13170248089591,0.575536297028884,0.0074989461293444,1,0.00282429682227052,0.956029087650212,0.980965077311115,0.155552610655166,0.760970564063273
0.157714821537957,0.559705535462126,0.0026387106301263,0,0.239123063173196,0.970458142270898,0.0222460867541676,0.276021847850893,0.809719147255728
0.125559771806002,0.641127207968384,0.00714473357191309,5,-0.0277471051172776,0.95549382192235,0.820162556034144,0.167430738608521,0.748243769458096
0.139465033321176,0.45779414921999,0.00741397597128525,1,0.0896858915093936,0.954435996207666,0.430645096271525,0.125732844765791,0.774604114378623
0.128323072032072,0.472471827501431,0.00406219496391714,3,0.188858975553042,0.958863257583005,0.0851240395964761,0.153138433476983,0.788455051601614
0.14657200750662,0.597965500690043,0.006134600690566,0,0.0526952056817654,0.965822475508684,0.641329987994315,0.24592611555948,0.78136601714528
0.173444237106014,0.505283495783806,0.00266538723837584,0,0.272891931083281,0.96925591667821,0.0083875719849982,0.251418615297248,0.812938202010944
0.152641809883062,0.549824540363625,0.00509100346593186,0,0.130565821920498,0.965484670303705,0.232513055759902,0.22507860298946,0.792906841430358
0.127810094004963,0.633580974768847,0.00432890334166586,7,0.111466587791247,0.95693609687053,0.32725669562085,0.152577158661687,0.774924251420611
0.129600181803107,0.53954079374671,0.00740894719026983,3,0.0224260234723896,0.954874362705045,0.850657286948039,0.149983918680872,0.757252299489361
0.16120330451522,0.626971791079268,0.00699284200090915,1,0.0281606715952684,0.967496867175532,0.805397338035753,0.275482517010498,0.778439785011955
0.169147457391955,0.524633424682543,0.00487212135107256,0,0.173216330326722,0.96579310552616,0.10639333376815,0.219909044272326,0.799558778487138
0.1430860390421,0.611968349246308,0.00526929334271699,0,0.0730397372108115,0.968034401077041,0.513080234616364,0.271518558166252,0.786556242037151
0.146961157070473,0.595764421857893,0.00494550624396652,0,0.103097373204826,0.967610211686904,0.349927475043797,0.259139114409843,0.790669240939828
0.135292981541716,0.604399558855221,0.00480342826223932,1,0.103848662011079,0.961419915008877,0.352776379707623,0.186475366137939,0.783418748639463
0.138230455573648,0.599393693218008,0.00554771207505837,1,0.0796304406066549,0.960089248060659,0.481893310610955,0.177532231877421,0.778365014479116
0.137488490308169,0.461426993971691,0.00508409447968006,2,0.169610081924728,0.956796172440192,0.123955561458925,0.134814820252942,0.786121685522995
0.160324852250051,0.570278108352795,0.0048660001764074,0,0.141152422883678,0.966767891084644,0.193862647562023,0.239560640315109,0.79556294839605
0.173736686934717,0.548087859060615,0.00599549451726489,0,0.128603442279398,0.964730858088399,0.240151122737808,0.215683223559673,0.792257963297565
0.151645858271513,0.493984334776178,0.00535255705122836,0,0.144633161910739,0.96409082299358,0.183779734985471,0.204549056758665,0.794172915553923
0.131439517543186,0.5045485265553,0.00479081608355045,3,0.147603341871785,0.958091927247292,0.18645084783912,0.153458339267384,0.781650876401269
0.145801306515932,0.547738503757864,0.00648784650024027,0,0.0663795432738689,0.963061641688449,0.556757678716048,0.209209743999306,0.780919045854849
0.128290760749951,0.574253063555807,0.00688445859123021,3,0.0205638342517779,0.95612442530398,0.86276207863196,0.161046378872445,0.758184869919651
0.152181873400696,0.452758745569736,0.00449721946031786,0,0.196863997012778,0.964977306473553,0.0641205096111506,0.204821211246342,0.802325210413604
0.158329618000425,0.460698421346024,0.00488981808186509,0,0.187669288297928,0.964458526581104,0.0789198869068864,0.200344193124664,0.800639289601841
0.160710975574329,0.544395786710083,0.00637733005452901,1,0.0958482278191233,0.963829865910813,0.389319362513737,0.212008070816636,0.786791084495992
0.1340668081888,0.503601722745225,0.00502053098171018,2,0.144827497614961,0.957272019971675,0.193593045641037,0.143490254758454,0.782584109405675
0.164191843720619,0.503231095243245,0.00285022225929424,0,0.256770561471695,0.968744441243555,0.0135868423614269,0.246316601544857,0.81103832326725
0.174517960124649,0.46973006608896,0.00574288983945735,0,0.174988661022951,0.963767495201842,0.10329382244979,0.19441070446168,0.798493405444356
0.132603173784446,0.641528559336439,0.00693165593314916,1,-0.0177592734434403,0.96167400796384,0.880501870514097,0.214637302050658,0.763850175239377
0.150462619680911,0.475506113143638,0.00318832506658509,0,0.237575800829453,0.967405256482361,0.0233370596583506,0.230257804695546,0.808250689153063
0.128889026585966,0.608758278470486,0.00495173914940096,4,0.0866384330517306,0.958887786262677,0.446377119003412,0.169251465476557,0.776093235363226
0.155134603776969,0.577798608783633,0.00614733078982681,0,0.0791126887517963,0.965026100768578,0.479654553067476,0.230052082293507,0.784779827517532
0.168818658811506,0.584692605631426,0.00473338796640746,0,0.151317180598761,0.967809603134013,0.161153280600256,0.251620753475869,0.797934342311615
0.126639464439359,0.45584658337757,0.00661856430000625,3,0.0912391815711078,0.955225190652705,0.428113145185141,0.139340658917381,0.769805284436949
0.170916146866512,0.555542446998879,0.00573049160069786,0,0.130918146406414,0.965158860305831,0.231172526276781,0.220657474391352,0.792856364441841
0.155667761270888,0.606886272877455,0.00617485821363516,0,0.0620670690203394,0.966674815875454,0.580913485711236,0.25494283119199,0.783769161544846
0.138065626984462,0.468476846208796,0.00525677306461148,2,0.160248580910154,0.956638238929577,0.147834705986305,0.13515968089921,0.784536657224417
0.153193058259785,0.524406510218978,0.00448561332421377,0,0.166288038642161,0.966078740011987,0.122252041568308,0.225247205501083,0.798631263234118
0.154244456684683,0.482341866660863,0.00570107824052684,0,0.141905050175058,0.963444653234886,0.193038341961062,0.19742365348714,0.793307498242987
0.169301981804892,0.605537146516144,0.00262823502067477,0,0.235067048103255,0.972250870548432,0.0245029888972126,0.305842724270317,0.81048867092377
0.137646639684681,0.630917154904455,0.00475849873502739,1,0.0949954487746652,0.963459539066549,0.395426330845858,0.210931636221712,0.784024426528542
0.146362318855245,0.609548498829827,0.0074409543548245,0,-0.00339328416000856,0.964565733383896,0.976728760917932,0.242177396584369,0.771138805857586
0.174943898874335,0.620540696429089,0.00489586784620769,0,0.134752477546691,0.969754899906211,0.213686815709698,0.283188323758366,0.79735072928682
0.159156663902104,0.556710243178532,0.00720819699461572,1,0.0599114244928817,0.962937275471846,0.598076104010135,0.211111065381616,0.778857200136647
0.154660918458831,0.513845431245863,0.00450297588249668,0,0.172444113838165,0.965868346811651,0.108192539536291,0.221233831999723,0.799367181424624
0.144441039836965,0.590697925444692,0.00535324053140357,0,0.0843648482554288,0.966573719396493,0.448861351416287,0.249048971955551,0.786912012095479
0.138304063375108,0.630752457398921,0.00271549883414991,1,0.201466401590344,0.966370232234824,0.0595829945300356,0.227658058651441,0.800360278230403
0.169032108946703,0.575984584027901,0.00297368065454066,0,0.230250824522487,0.970428348186688,0.0279800366837166,0.276514212134599,0.80908170712216
0.169881835265551,0.592702369391918,0.00468630347284488,0,0.15065460717809,0.968311765387746,0.162777418101834,0.258836512597181,0.798264491667453
0.173980129754636,0.64883005511947,0.00392809825367294,0,0.161311635043281,0.972735704802653,0.131318360462991,0.326401855824014,0.802868228024408
0.142154943314381,0.645597633626312,0.00460177822038531,0,0.0812874201194188,0.971724689925548,0.462567773973829,0.326148053589003,0.790917925462717
0.174512786662672,0.567386304726824,0.00399660187424161,0,0.196603771130362,0.968300666327768,0.0638589007793413,0.249918963567767,0.804142900767233
0.173688123666216,0.483507740916684,0.00361086983815767,0,0.243797479184108,0.967056683497487,0.0196020900862178,0.223894113947927,0.809095728306923
0.14355193428928,0.591577276354656,0.00536874812562019,0,0.0816110237402539,0.966569362961118,0.464365509402415,0.24959408761475,0.786479447142475
0.127198470523581,0.605288653634489,0.00613924616132863,3,0.0277911054656526,0.95910277319487,0.812809458018325,0.184702296716406,0.764769355134616
0.16551873695571,0.504014942329377,0.00432511484366842,0,0.198370148083872,0.966161239351645,0.0618011232482984,0.219937670655694,0.803105395508485
0.125200337951537,0.526482462789863,0.00674256974714808,4,0.0457001352594051,0.954879343034928,0.699336371600446,0.148265660141583,0.759465939554283
0.160984242125414,0.602203511539847,0.00304765077657066,0,0.206590973665333,0.971368999335468,0.0502580694849003,0.295881064557257,0.806916086308849
0.15299897538498,0.480795694002882,0.00317269931430928,0,0.239184122197638,0.967556223942578,0.0223271574650649,0.232076492383018,0.808526575763776
0.145699248288292,0.594434306677431,0.00452381521929055,0,0.119969843793276,0.968223779428877,0.272925539404047,0.26434440108288,0.793575187756876
0.161530827661045,0.468336162576452,0.00501927666598931,0,0.183653091320748,0.964441423305765,0.0860467345727257,0.200901040089911,0.800083553001185
0.160617300053127,0.493567138258368,0.00599954706965946,0,0.135299345181457,0.963399862141407,0.215895671557004,0.198212326836194,0.792310511231596
0.170637890056241,0.603900391282514,0.00520292647066526,0,0.12521569899452,0.968216890164796,0.250882440949335,0.26256608391991,0.794722252931895
0.160173376800958,0.641361015615985,0.00684213471715339,0,0.0224501018475943,0.968928300525007,0.843884775498399,0.295215702276994,0.779749814497565
0.148242214298807,0.476561860740185,0.00742277462384663,1,0.077473700890339,0.960603371630004,0.493160105976498,0.181474653364323,0.77988340615579
0.138748374325223,0.547466161102056,0.00354022367740981,1,0.197070149502356,0.961173181262434,0.0670439858553754,0.166513126895557,0.796579083772321
0.153788695577532,0.532098133582622,0.00373509902274236,0,0.195172037881142,0.967561139926792,0.0663000758222696,0.239925485376302,0.803322830807913
0.131828312436119,0.597595521667972,0.00560121144517325,1,0.0651910344001979,0.959747157269607,0.567736768781994,0.177182263182871,0.775564271974497
0.164008253603242,0.616567216394469,0.00686788309831172,1,0.04413438390377,0.966908904401373,0.697619340738337,0.263893057585275,0.780404496571155
0.127267558907624,0.465875156736001,0.0030291582189966,4,0.237165498738018,0.960691943235965,0.028228959602001,0.166259896003513,0.794240030445399
0.159869543113746,0.620415380178019,0.00747573992004618,1,0.01326372619374,0.966154552234668,0.908476935019768,0.260641408060507,0.774699714844085
0.163051084638573,0.545493615185842,0.00512307047727518,0,0.146047442264445,0.965752016345075,0.178357937649506,0.224955607050778,0.795625460901322
0.130305529839825,0.563415020843968,0.00681598754017614,2,0.0314597686191736,0.956814503207826,0.788406858285641,0.159939982519659,0.764561971063464
0.125231859192718,0.578900474729016,0.00544062290573493,5,0.0771735243483428,0.955357122950688,0.506192159060315,0.145123654456695,0.766926298959264
0.150479818484746,0.603533391887322,0.00251497380086221,0,0.219045420125604,0.972428790716257,0.0372445689085688,0.312192015124248,0.808474181255936
0.155726492905524,0.487735045095906,0.0045892355160322,0,0.182485176003876,0.965281704797624,0.0880181707479115,0.211673976932181,0.800395782642551
0.167512822395656,0.536099927779287,0.00521099108736962,0,0.15320953866905,0.965509812535978,0.156798504476928,0.22029355296631,0.796536413870231
0.162292296136729,0.624991141399369,0.00686189623083919,1,0.0360499393658378,0.967548695042066,0.751574086062408,0.274448398947447,0.779750559915727
0.137222491810098,0.646611243812367,0.00469467291259207,1,0.0878469459308829,0.964854339606079,0.432400518239759,0.229333127487544,0.784149167893399
0.148079725727439,0.456433840794489,0.00341641124570742,0,0.232469943786801,0.966767194896616,0.0266931877804414,0.222028698296491,0.807544119216035
0.159413785173092,0.515127581451088,0.00345510019804351,0,0.221266470313485,0.96776860232696,0.0355539234655776,0.23802710831503,0.806676206129688
0.163015336391982,0.526008426072076,0.00461222686106339,0,0.174397004442056,0.966099251726493,0.103825758621747,0.223767143079959,0.799859478241901
0.141585987934377,0.611207368830219,0.00486476136022247,1,0.109174232872934,0.961882881736926,0.326920141626856,0.190197553804588,0.784808560304402
0.14033460766077,0.508356824424118,0.00336271114181727,1,0.223681532863061,0.960749466912278,0.0357905106601954,0.157477045102057,0.799899210267709
0.13196076976601,0.60272568417713,0.00303661881363951,3,0.185107964059167,0.964702990881624,0.0888703118262793,0.2157006036236,0.793622719353049
0.126050445414148,0.482838028948754,0.00697065215092152,3,0.0621612138150277,0.954733821713536,0.594926330095745,0.141165948699812,0.764068476551811
0.156545077159535,0.526282103452832,0.00429871883243322,0,0.177869289943063,0.966491434009731,0.0966200177904825,0.228414963632989,0.80050068483346
0.170166355848778,0.514508000575006,0.00255278614582494,0,0.271265269612295,0.969681635007383,0.00881964769860328,0.258313751568335,0.812889202818666
0.130161670350935,0.535443925997242,0.00601201735204086,3,0.0792217215295565,0.956666468141121,0.492928527119525,0.153959252655743,0.769057220340109
0.125909009156749,0.52867912040092,0.00278614220558666,7,0.229367310261396,0.957742918489933,0.0342139700381955,0.138972110760162,0.793087292779678
0.144230672472622,0.612854361766949,0.00518167368602008,0,0.0783631514184707,0.968272939459169,0.481636848767066,0.273745945101425,0.787589469177232
0.164862813497894,0.584400962106884,0.00344479706604034,0,0.200782963062617,0.96987689240212,0.0577931961214635,0.272940148853813,0.805477515348646
0.150624974363018,0.494135752925649,0.00526919503230601,0,0.146081426573203,0.964193471224348,0.179115324949218,0.205502602726518,0.79445338717506
0.141793832276016,0.5409101981204,0.00643943710834719,1,0.0822963268955729,0.956888744937148,0.469302912936404,0.147108783594814,0.775691744521873
0.146870706207119,0.522562777996063,0.00660445285495371,0,0.0767432105960373,0.962479530090853,0.494976845118224,0.200115842580234,0.782250831078501
0.126395113568287,0.515703991055489,0.00597401742939837,4,0.0839790115767393,0.955946417664693,0.468990862801262,0.149692170124019,0.767243338172357
0.149946367973462,0.556026618508622,0.00439931228407659,0,0.151860852878147,0.966757237580879,0.160601383767265,0.237545527702687,0.796851330013065
0.158886665734462,0.472356572002172,0.00540725993341766,0,0.164220610435027,0.963863553451565,0.128074169221089,0.197797060641253,0.796932012049067
0.127528759709094,0.616096848715097,0.00682199613889679,3,-0.00637148786882533,0.958862266475664,0.957405248357832,0.189330717346009,0.758728220919119
0.158896762726363,0.477345679188147,0.00636041992693208,0,0.129006264447464,0.962560339014571,0.239875540143557,0.189943158242781,0.790676086434394
0.157793995481916,0.498835813486949,0.00517343646031804,0,0.158112034601705,0.964617052251671,0.143593642804171,0.208154022415209,0.796563053777
0.158007830672432,0.495905677415431,0.00739672985975631,1,0.083411915249396,0.961550775787596,0.458686226518663,0.190228526765703,0.78172219788272
0.166791307111271,0.475807426776737,0.00532343118451536,1,0.175543016213327,0.964218946793794,0.10242520456717,0.200224599317501,0.79902723954849
0.139537912665401,0.624459700286388,0.00375595193123445,1,0.15112510415088,0.96439590483924,0.165859551018296,0.211092181027533,0.792889501831448
0.173341856035404,0.465131073538214,0.00701551119447686,1,0.134642068184154,0.962418124261959,0.22010516782214,0.188971587538391,0.790652277103841
0.134948927094229,0.601209061406553,0.00508728370303288,1,0.0921414039085306,0.960786329894437,0.412636503895812,0.182186814877547,0.780983650526967
0.138147745013703,0.640310943126678,0.00669475443661213,0,-0.014019111378042,0.96818659660973,0.903924929345268,0.292826137466675,0.773014931741393
0.142329466110095,0.450601255800575,0.00354047166532837,2,0.244286264018213,0.95925912013093,0.0220683048355069,0.144143042236716,0.79849441070033
0.165869184804615,0.469619379704818,0.00380048433900811,0,0.233657106447092,0.966418087784273,0.025864200562892,0.217005576146381,0.807578899548112
0.130121365236118,0.581475378153846,0.0040834297798574,3,0.139785786857674,0.961404094090743,0.208706106313401,0.185875171856867,0.78487086275244
0.166314744320698,0.48961646091193,0.00615685250144452,0,0.140239589335108,0.963295699060105,0.198643786251287,0.195950739290395,0.793005078578367
0.135865110903978,0.608112702099606,0.00406126506510191,1,0.137977446643415,0.962843557887956,0.209318260223544,0.195439172881276,0.789736324537155
0.133940617216285,0.477313249884173,0.0040114334539976,2,0.200130953497725,0.958499501277909,0.0655356816853777,0.144653044533873,0.791803231969438
0.159087578870822,0.573960277112201,0.00566111035179347,0,0.106118197089959,0.965687158858413,0.336682514972414,0.232629393459083,0.789547791680184
0.154536577523686,0.520241285953671,0.00532012157607824,0,0.137497479115794,0.964705200838003,0.207418952404496,0.213508264399413,0.793572419820091
0.150909205910284,0.475722178956494,0.00408305109944194,0,0.201186563129061,0.965818031209293,0.0581029035528765,0.215102993244298,0.803133986612601
0.162243337265681,0.629514396656305,0.00424851674120873,0,0.139814216751623,0.971087285017972,0.195603195377871,0.303357329207194,0.798820098972425
0.15230032854015,0.451685801288113,0.00276862010825425,0,0.266397202386218,0.967973404375903,0.0102583773961591,0.233512349069927,0.811693113000273
0.143672920856625,0.45316535718739,0.0066864937543869,1,0.124065375382302,0.955530230627594,0.266741837352002,0.127718734907659,0.781580402576467
0.126013652840629,0.450536552071571,0.0069558562792372,3,0.0806475924943642,0.954832136576807,0.486099790928407,0.138151460398693,0.767626059724932
0.151034957438242,0.580632370710373,0.00425698102917522,0,0.14746061922551,0.968075549525934,0.17300144162961,0.256590358365752,0.797315531984199
0.169137171085458,0.573922450933605,0.00460383397177793,0,0.162252037667328,0.96751129122604,0.131491764868055,0.245330312517412,0.799154693837666
0.142278116149828,0.635411112569273,0.00724207405350171,0,-0.0225577620044814,0.967008404163021,0.846897181726205,0.27817228506181,0.77051200725428
0.15200546674896,0.53512215022929,0.00730037859873846,0,0.0554036552111049,0.961920252991163,0.626021908933921,0.198440868045854,0.778259585733144
0.148398078209721,0.597591970814392,0.00730778755270876,0,0.0129908790226638,0.964068533737192,0.910494524848873,0.232566092471838,0.773280952737176
0.151783338724636,0.474906731490046,0.00561532883439213,0,0.145041358397328,0.963374411027613,0.182841381701027,0.195985098021394,0.793710500756763
0.140051745285746,0.574659858969972,0.00515554883982986,1,0.113826186772712,0.959420076771434,0.307971856411603,0.164257019785474,0.78309215878467
0.171717577741947,0.624394555203617,0.00644077131175436,2,0.0676689000683539,0.968050247079844,0.54677710222332,0.275418206452639,0.785109278377817
0.161217575811315,0.468722496274859,0.00443069082917646,0,0.204592042066753,0.96533130709665,0.0536735045547922,0.208029038105836,0.803413583760953
0.169031548139174,0.546233959123492,0.00674596166005358,1,0.0955312205917674,0.963946013903451,0.391752599758154,0.215006390603958,0.785705804996437
0.158195216511376,0.450537257036194,0.00360878626233898,0,0.239555613870475,0.966502545301747,0.0220275895101344,0.216972146400231,0.808409958517079
0.156514379417058,0.496984869521111,0.00354490158730187,0,0.221277790068642,0.967206772474222,0.0356171785978866,0.230148681544985,0.806371074714631
0.128527313959785,0.63240999081172,0.00434362749219872,7,0.112913801138896,0.956829835375863,0.32076157685712,0.151348095296197,0.775076076184689
0.130386362387799,0.638053853530437,0.00437992534483783,3,0.0986125446546281,0.962424985386853,0.378410298333234,0.200460119758961,0.783181871934954
0.165993354178499,0.454711847240105,0.00574405716615729,0,0.170662652174745,0.963494841215991,0.11269786494133,0.191869702501754,0.79783071503289
0.141676401009317,0.493150008888915,0.00619453196879476,1,0.116365858460431,0.956386504119638,0.298884771182733,0.136307187700583,0.780907782912162
0.126689954719041,0.517947645299137,0.00471555012278259,4,0.13613675455558,0.957963444706201,0.227805159464945,0.157499508604118,0.777760979650363
0.154209416138474,0.503872925927862,0.00423200819408521,0,0.187129997092922,0.966116075998718,0.0794924331681463,0.221643235872129,0.801492555096954
0.145797432761174,0.506734283454716,0.00450436227489263,1,0.182862508713465,0.958944910525956,0.0915440350510042,0.146589659359706,0.793367340095506
0.157422623573802,0.541141814086586,0.00418429389712401,0,0.177381537544359,0.967045963776644,0.0974329790067304,0.23604788115115,0.800780155377669
0.164761221036315,0.591253804974258,0.0031232685316354,0,0.212287677134589,0.97075399589015,0.0439102696047352,0.284792363566853,0.807272645991396
0.134211600245908,0.590291584981605,0.0074694388883654,1,0.000278084023888539,0.956911779547757,0.998124122942794,0.163656171183262,0.761596015875914
0.162249517417513,0.538350212201476,0.00502498298534192,0,0.151845144964871,0.965721022064569,0.160722047514049,0.223358227567717,0.796443638901963
0.128092650987674,0.538818101491779,0.00726338471053168,3,0.0246855053679092,0.954979326469289,0.835610263762093,0.150413944076767,0.757759431580816
0.17256345981732,0.504369261814281,0.00451393595198169,1,0.199106874165961,0.965974732759519,0.0611014611342078,0.217797634580234,0.803305430524076
0.174933371960651,0.573833074979484,0.00355455057579093,0,0.212572368272136,0.96932163474238,0.0437278336910714,0.262130533934393,0.806666466772415
0.174176873255055,0.507917806040496,0.00314541433821432,0,0.253173528749972,0.968358434003914,0.0150221606713935,0.240919380581205,0.810670765833036
0.131363842857536,0.550832635257393,0.00252235309337266,4,0.23572390564182,0.963189311645549,0.0292112354883409,0.194807710629691,0.795051825749453
0.142005994438659,0.512698840489611,0.00265205498319119,1,0.25757241563147,0.962247381643585,0.0144192108353108,0.168186817127238,0.804630208970898
0.173087881202809,0.62830652599223,0.00608924555592239,1,0.0797801138709179,0.969211558457012,0.473554190869981,0.288606638907762,0.78816184146091
0.136867036030162,0.566931036859751,0.00699271203600801,1,0.0381917198041856,0.956565713725072,0.742557355198012,0.153198775189143,0.767660832621879
0.127251650800463,0.634694751072675,0.00417727460502647,7,0.117259549762087,0.957278222896486,0.301281156190678,0.154568734588255,0.776134139368433
0.125619927665684,0.462802497437224,0.00560315524926409,3,0.124417520589028,0.956382714894362,0.271747240320522,0.14281177145218,0.77634508123452
0.165090387640521,0.538850256800652,0.00349773853784427,0,0.216909671456156,0.968320041089657,0.0395138277171957,0.246618281570126,0.80653343647805
0.141814911726397,0.512683275714517,0.00621373630128801,1,0.105493489506743,0.956669643232714,0.348518398122801,0.140732163028281,0.779382103378154
0.125076464680023,0.502107014460489,0.00567771085305139,4,0.100112733313234,0.95622676280255,0.38422159085123,0.148970240717153,0.770250558180834
0.149938039225526,0.456306742783636,0.0066245426563546,0,0.117263445506582,0.961634737799931,0.288359013571831,0.182033943936013,0.788229900448473
